nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9209732,30.3542956,12.595,5.958,0.0,0.0,0.0,-0.3097331103759217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.400+03: 00,400390,new.003.037.
59.9209783,30.3542989,12.587,5.947,0.0,0.0,0.0,-0.3170704745513058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.500+03: 00,400511,new.003.037.
59.9209835,30.3543021,12.579,5.98,0.0,0.0,0.0,-0.31067035218424266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.600+03: 00,400590,new.003.037.
59.9209885,30.3543055,12.581,5.94,0.0,0.0,0.0,-0.3119810944524904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.700+03: 00,400688,new.003.037.
59.9209936,30.3543087,12.572,5.902,0.0,0.0,0.0,-0.31374562232625663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.800+03: 00,400793,new.003.037.
59.9209987,30.354312,12.568,5.982,0.0,0.0,0.0,-0.3073280466666735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,44,0,4,0.61,2025-04-23T17: 19: 49.900+03: 00,400888,new.003.037.
59.9210037,30.3543153,12.567,5.918,0.0,0.0,0.0,-0.31510523381356026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.000+03: 00,400995,new.003.037.
59.9210088,30.3543185,12.563,5.915,0.0,0.0,0.0,-0.31473522401213744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.100+03: 00,401092,new.003.037.
59.9210139,30.3543217,12.558,5.935,0.0,0.0,0.0,-0.30853406917980164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.200+03: 00,401189,new.003.037.
59.9210189,30.354325,12.558,5.931,0.0,0.0,0.0,-0.3070802099128903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.300+03: 00,401289,new.003.037.
59.9210241,30.3543282,12.559,5.963,0.0,0.0,0.0,-0.30847647331448574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.400+03: 00,401387,new.003.037.
59.9210293,30.3543315,12.561,6.077,0.0,0.0,0.0,-0.31259719567844435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.500+03: 00,401486,new.003.037.
59.9210345,30.354335,12.561,6.084,0.0,0.0,0.0,-0.31690641360161836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.600+03: 00,401587,new.003.037.
59.9210398,30.3543384,12.564,6.191,0.0,0.0,0.0,-0.3195610593939018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.700+03: 00,401689,new.003.037.
59.9210452,30.354342,12.565,6.281,0.0,0.0,0.0,-0.32237627547736863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.800+03: 00,401787,new.003.037.
59.9210506,30.3543456,12.565,6.262,0.0,0.0,0.0,-0.32706422984822536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.59,2025-04-23T17: 19: 50.900+03: 00,401888,new.003.037.
59.9210561,30.3543493,12.571,6.432,0.0,0.0,0.0,-0.32686526231349805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.000+03: 00,401998,new.003.037.
59.9210615,30.3543532,12.571,6.539,0.0,0.0,0.0,-0.3357158269503613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.100+03: 00,402089,new.003.037.
59.9210671,30.354357,12.569,6.518,0.0,0.0,0.0,-0.3329494800859502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.200+03: 00,402183,new.003.037.
59.9210727,30.3543607,12.572,6.515,0.0,0.0,0.0,-0.32739584240610436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.300+03: 00,402295,new.003.037.
59.9210783,30.3543647,12.57,6.651,0.0,0.0,0.0,-0.3340385655391947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.400+03: 00,402393,new.003.037.
59.921084,30.3543683,12.569,6.637,0.0,0.0,0.0,-0.3150930165087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.500+03: 00,402496,new.003.037.
59.9210897,30.3543721,12.57,6.665,0.0,0.0,0.0,-0.3254794708874145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.600+03: 00,402589,new.003.037.
59.9210955,30.3543758,12.577,6.689,0.0,0.0,0.0,-0.32195739645689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.700+03: 00,402683,new.003.037.
59.9211012,30.3543796,12.577,6.776,0.0,0.0,0.0,-0.32020334055863564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.800+03: 00,402783,new.003.037.
59.921107,30.3543835,12.576,6.814,0.0,0.0,0.0,-0.3188454744005841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,44,0,4,0.58,2025-04-23T17: 19: 51.900+03: 00,402882,new.003.037.
59.9211129,30.3543873,12.575,6.864,0.0,0.0,0.0,-0.3220132469929538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.000+03: 00,402991,new.003.037.
59.9211188,30.3543912,12.572,6.871,0.0,0.0,0.0,-0.31676504193220684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.100+03: 00,403083,new.003.037.
59.9211308,30.3543991,12.576,7.066,0.0,0.0,0.0,-0.32319832555505795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.300+03: 00,403415,new.003.037.
59.9211431,30.3544071,12.573,7.247,0.0,0.0,0.0,-0.31392888189771606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.500+03: 00,403487,new.003.037.
59.9211493,30.3544111,12.573,7.27,0.0,0.0,0.0,-0.31474395065839744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.600+03: 00,403583,new.003.037.
59.9211557,30.3544153,12.57,7.429,0.0,0.0,0.0,-0.3155433114558108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.700+03: 00,403683,new.003.037.
59.9211621,30.3544195,12.571,7.481,0.0,0.0,0.0,-0.3143180903209108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.800+03: 00,403783,new.003.037.
59.9211685,30.3544237,12.572,7.607,0.0,0.0,0.0,-0.31845626597738935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.57,2025-04-23T17: 19: 52.900+03: 00,403882,new.003.037.
59.9211751,30.3544279,12.574,7.68,0.0,0.0,0.0,-0.3108221958291662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.000+03: 00,403987,new.003.037.
59.9211818,30.3544323,12.574,7.81,0.0,0.0,0.0,-0.3158173281483739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.100+03: 00,404086,new.003.037.
59.9211886,30.3544368,12.575,7.885,0.0,0.0,0.0,-0.3203307495940313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.200+03: 00,404184,new.003.037.
59.9211954,30.3544412,12.574,7.971,0.0,0.0,0.0,-0.32043197869064693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.300+03: 00,404288,new.003.037.
59.9212022,30.3544457,12.573,7.992,0.0,0.0,0.0,-0.3223082076365408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.400+03: 00,404384,new.003.037.
59.9212091,30.3544503,12.572,8.097,0.0,0.0,0.0,-0.32100619201455305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.500+03: 00,404488,new.003.037.
59.9212161,30.3544549,12.564,8.109,0.0,0.0,0.0,-0.3301534626242554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.600+03: 00,404598,new.003.037.
59.9212231,30.3544594,12.56,8.215,0.0,0.0,0.0,-0.3241669832899148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.700+03: 00,404683,new.003.037.
59.9212301,30.3544641,12.551,8.265,0.0,0.0,0.0,-0.3311448096393881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.800+03: 00,404788,new.003.037.
59.9212371,30.3544688,12.547,8.245,0.0,0.0,0.0,-0.32190852723783414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,44,0,4,0.54,2025-04-23T17: 19: 53.900+03: 00,404876,new.003.037.
59.9212443,30.3544734,12.533,8.308,0.0,0.0,0.0,-0.3183655088562856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.000+03: 00,404989,new.003.037.
59.9212514,30.354478,12.53,8.4,0.0,0.0,0.0,-0.31293753488258325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.100+03: 00,405083,new.003.037.
59.9212585,30.3544825,12.527,8.351,0.0,0.0,0.0,-0.31234586826615723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.200+03: 00,405184,new.003.037.
59.9212659,30.354487,12.518,8.456,0.0,0.0,0.0,-0.30248301266313726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.300+03: 00,405294,new.003.037.
59.9212731,30.3544916,12.517,8.481,0.0,0.0,0.0,-0.3063105197127608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.400+03: 00,405382,new.003.037.
59.9212804,30.3544961,12.512,8.499,0.0,0.0,0.0,-0.3062092906161451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.500+03: 00,405484,new.003.037.
59.9212876,30.3545006,12.515,8.499,0.0,0.0,0.0,-0.30558620807318315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.600+03: 00,405581,new.003.037.
59.9212949,30.3545051,12.516,8.454,0.0,0.0,0.0,-0.3022299399215981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.700+03: 00,405680,new.003.037.
59.9213023,30.3545098,12.513,8.584,0.0,0.0,0.0,-0.30858468372810943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.800+03: 00,405777,new.003.037.
59.9213095,30.3545143,12.515,8.509,0.0,0.0,0.0,-0.30478161128801384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0,4,0.54,2025-04-23T17: 19: 54.900+03: 00,405878,new.003.037.
59.9213167,30.3545191,12.52,8.444,0.0,0.0,0.0,-0.3169605188084302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.000+03: 00,405986,new.003.037.
59.9213239,30.354524,12.525,8.466,0.0,0.0,0.0,-0.313630430595625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.100+03: 00,406080,new.003.037.
59.9213311,30.3545285,12.532,8.441,0.0,0.0,0.0,-0.31710538113634573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.200+03: 00,406185,new.003.037.
59.9213384,30.3545329,12.535,8.447,0.0,0.0,0.0,-0.29610383424709796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.300+03: 00,406280,new.003.037.
59.9213457,30.354537,12.547,8.464,0.0,0.0,0.0,-0.28376784709400205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.400+03: 00,406381,new.003.038.
59.921353,30.3545411,12.556,8.44,0.0,0.0,0.0,-0.28216214418216723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.500+03: 00,406494,new.003.038.
59.9213603,30.3545452,12.569,8.51,0.0,0.0,0.0,-0.27868021232443857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.600+03: 00,406582,new.003.038.
59.9213677,30.3545494,12.576,8.488,0.0,0.0,0.0,-0.277947174038601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.700+03: 00,406676,new.003.038.
59.9213751,30.3545537,12.581,8.53,0.0,0.0,0.0,-0.27985656424028277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.800+03: 00,406782,new.003.038.
59.9213825,30.354558,12.592,8.563,0.0,0.0,0.0,-0.2815006643956614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,44,0,4,0.61,2025-04-23T17: 19: 55.900+03: 00,406881,new.003.038.
59.9213899,30.3545623,12.595,8.572,0.0,0.0,0.0,-0.2891905850799485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.000+03: 00,406987,new.003.038.
59.9213974,30.3545667,12.597,8.656,0.0,0.0,0.0,-0.2898293755861784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.100+03: 00,407080,new.003.038.
59.9214048,30.3545714,12.602,8.693,0.0,0.0,0.0,-0.29604449305253017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.200+03: 00,407180,new.003.038.
59.9214122,30.3545762,12.598,8.652,0.0,0.0,0.0,-0.30609409888551353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.300+03: 00,407289,new.003.038.
59.9214197,30.3545808,12.602,8.744,0.0,0.0,0.0,-0.3024358887733334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.400+03: 00,407382,new.003.038.
59.9214273,30.3545855,12.595,8.799,0.0,0.0,0.0,-0.3042283419151316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.500+03: 00,407485,new.003.038.
59.9214349,30.3545901,12.592,8.865,0.0,0.0,0.0,-0.30148293900174455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.600+03: 00,407576,new.003.038.
59.9214425,30.3545948,12.591,8.881,0.0,0.0,0.0,-0.2972382982608943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.700+03: 00,407681,new.003.038.
59.9214501,30.3545992,12.59,8.887,0.0,0.0,0.0,-0.2889846362282131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.800+03: 00,407778,new.003.038.
59.9214579,30.3546039,12.593,8.951,0.0,0.0,0.0,-0.29185046685998783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,44,0,4,0.67,2025-04-23T17: 19: 56.900+03: 00,407878,new.003.038.
59.9214813,30.3546182,12.592,9.134,0.0,0.0,0.0,-0.300720230118623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.200+03: 00,408181,new.003.038.
59.9214893,30.354623,12.59,9.214,0.0,0.0,0.0,-0.29360801341674614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.300+03: 00,408281,new.003.038.
59.9214972,30.3546279,12.59,9.244,0.0,0.0,0.0,-0.3024707953583733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.400+03: 00,408384,new.003.038.
59.9215052,30.3546326,12.593,9.301,0.0,0.0,0.0,-0.28873505414517786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.500+03: 00,408480,new.003.038.
59.9215133,30.3546373,12.593,9.348,0.0,0.0,0.0,-0.2852356689949293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.600+03: 00,408579,new.003.038.
59.9215214,30.3546421,12.593,9.355,0.0,0.0,0.0,-0.29165498998376443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.700+03: 00,408678,new.003.038.
59.9215295,30.3546468,12.595,9.45,0.0,0.0,0.0,-0.28959550146641116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.800+03: 00,408777,new.003.038.
59.9215377,30.3546517,12.596,9.466,0.0,0.0,0.0,-0.28910855460510465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,44,0,4,0.72,2025-04-23T17: 19: 57.900+03: 00,408877,new.003.038.
59.9215459,30.3546567,12.599,9.542,0.0,0.0,0.0,-0.2954249011680722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.000+03: 00,408984,new.003.038.
59.921554,30.3546619,12.603,9.489,0.0,0.0,0.0,-0.30430688173147136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.100+03: 00,409081,new.003.038.
59.9215622,30.3546674,12.597,9.561,0.0,0.0,0.0,-0.3138014728623205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.200+03: 00,409182,new.003.038.
59.9215705,30.3546727,12.608,9.764,0.0,0.0,0.0,-0.3097645263024576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.300+03: 00,409295,new.003.038.
59.9215787,30.3546778,12.605,9.593,0.0,0.0,0.0,-0.3124680413137968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.400+03: 00,409382,new.003.038.
59.921587,30.354683,12.606,9.635,0.0,0.0,0.0,-0.30469609015466603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.500+03: 00,409482,new.003.038.
59.9215954,30.3546882,12.605,9.769,0.0,0.0,0.0,-0.3026854708563686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.600+03: 00,409583,new.003.038.
59.9216037,30.3546933,12.608,9.638,0.0,0.0,0.0,-0.29962241801911854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.700+03: 00,409688,new.003.038.
59.9216119,30.3546983,12.602,9.657,0.0,0.0,0.0,-0.29614921280764983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.800+03: 00,409782,new.003.038.
59.9216203,30.3547033,12.601,9.664,0.0,0.0,0.0,-0.2910982299523782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,44,0,4,0.73,2025-04-23T17: 19: 58.900+03: 00,409880,new.003.038.
59.9216285,30.3547084,12.601,9.612,0.0,0.0,0.0,-0.3002786618178684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.000+03: 00,409990,new.003.038.
59.9216366,30.3547134,12.605,9.549,0.0,0.0,0.0,-0.3067276534039875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.100+03: 00,410087,new.003.038.
59.9216447,30.3547186,12.604,9.439,0.0,0.0,0.0,-0.30710988051017424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.200+03: 00,410184,new.003.038.
59.9216527,30.3547237,12.603,9.414,0.0,0.0,0.0,-0.3086614782151972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.300+03: 00,410280,new.003.038.
59.9216607,30.3547288,12.602,9.367,0.0,0.0,0.0,-0.31082568648767017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.400+03: 00,410382,new.003.038.
59.9216686,30.3547338,12.597,9.263,0.0,0.0,0.0,-0.30756192078644073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.500+03: 00,410490,new.003.038.
59.9216765,30.3547387,12.594,9.272,0.0,0.0,0.0,-0.30885870042067254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.600+03: 00,410584,new.003.038.
59.9216842,30.3547438,12.592,9.072,0.0,0.0,0.0,-0.3072948854108856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.700+03: 00,410678,new.003.038.
59.9216919,30.3547486,12.598,9.055,0.0,0.0,0.0,-0.30777659628443604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.800+03: 00,410776,new.003.038.
59.9216996,30.3547534,12.602,9.006,0.0,0.0,0.0,-0.3061708933726013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,44,0,4,0.73,2025-04-23T17: 19: 59.900+03: 00,410876,new.003.038.
59.9217073,30.3547581,12.608,8.98,0.0,0.0,0.0,-0.3023154610549458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.000+03: 00,411003,new.003.038.
59.9217148,30.3547629,12.61,8.8,0.0,0.0,0.0,-0.31050280057605123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.100+03: 00,411080,new.003.038.
59.9217224,30.3547679,12.616,8.847,0.0,0.0,0.0,-0.31326565678195817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.200+03: 00,411177,new.003.038.
59.9217298,30.3547725,12.618,8.773,0.0,0.0,0.0,-0.3064117488093765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.300+03: 00,411287,new.003.038.
59.9217373,30.3547774,12.62,8.724,0.0,0.0,0.0,-0.307465927677581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.400+03: 00,411379,new.003.038.
59.9217447,30.354782,12.622,8.641,0.0,0.0,0.0,-0.3052301609057763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.500+03: 00,411478,new.003.038.
59.9217521,30.3547864,12.627,8.602,0.0,0.0,0.0,-0.29585076150555883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.600+03: 00,411578,new.003.038.
59.9217594,30.3547909,12.628,8.56,0.0,0.0,0.0,-0.2984966806515822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.700+03: 00,411677,new.003.038.
59.9217667,30.3547952,12.628,8.521,0.0,0.0,0.0,-0.2964337014757249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.800+03: 00,411776,new.003.038.
59.921774,30.3547998,12.629,8.446,0.0,0.0,0.0,-0.2979818085222439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.73,2025-04-23T17: 20: 00.900+03: 00,411876,new.003.038.
59.9217812,30.3548045,12.631,8.485,0.0,0.0,0.0,-0.3021775800440383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.000+03: 00,411982,new.003.038.
59.9217884,30.354809,12.63,8.414,0.0,0.0,0.0,-0.30750607025037696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.100+03: 00,412073,new.003.038.
59.9217956,30.3548136,12.634,8.456,0.0,0.0,0.0,-0.3022177226168341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.200+03: 00,412181,new.003.038.
59.9218028,30.3548182,12.633,8.456,0.0,0.0,0.0,-0.30597367116712587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.300+03: 00,412278,new.003.038.
59.92181,30.3548227,12.634,8.406,0.0,0.0,0.0,-0.3030170834142475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.400+03: 00,412377,new.003.038.
59.9218172,30.3548273,12.632,8.43,0.0,0.0,0.0,-0.30161034803714004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,44,0,4,0.75,2025-04-23T17: 20: 01.500+03: 00,412486,new.003.038.
