speed_0,speed_1,grabMsec,tram_mode_dbw_feedback,tram_mode_applied_control,m_speed_mode_driver,episode
0.0,0.0,91388,15,0,3,new.003.006.
0.0,0.0,91487,15,0,3,new.003.006.
0.0,0.0,91606,15,0,3,new.003.006.
0.0,0.0,91759,15,0,3,new.003.006.
0.0,0.0,91789,15,0,3,new.003.006.
0.0,0.0,91891,15,0,3,new.003.006.
0.0,0.0,91993,15,0,3,new.003.006.
0.0,0.0,92095,15,0,3,new.003.006.
0.0,0.0,92196,15,0,3,new.003.006.
0.0,0.0,92299,15,0,3,new.003.006.
0.0,0.0,92401,15,0,3,new.003.006.
0.0,0.0,92563,15,0,3,new.003.006.
0.0,0.0,92605,15,0,3,new.003.006.
0.0,0.0,92804,15,0,7,new.003.006.
0.0,0.0,92910,15,0,7,new.003.006.
0.0,0.0,93012,7,0,7,new.003.006.
0.0,0.0,93114,7,0,7,new.003.006.
0.0,0.0,93216,7,0,7,new.003.006.
0.0,0.0,93320,7,0,7,new.003.006.
0.0,0.0,93422,7,0,7,new.003.006.
0.0,0.0,93525,7,0,7,new.003.006.
0.0,0.0,93626,7,0,7,new.003.006.
0.0,0.0,93731,7,0,7,new.003.006.
0.0,0.0,93825,7,0,7,new.003.006.
0.0,0.0,93930,7,0,7,new.003.006.
0.0,0.28,94035,7,0,7,new.003.006.
0.39,0.28,94138,7,0,7,new.003.006.
0.39,0.67,94230,7,0,7,new.003.006.
1.0,0.67,94332,7,0,7,new.003.006.
1.0,1.21,94433,9,0,9,new.003.006.
1.61,1.21,94546,11,0,11,new.003.006.
1.61,1.8800000000000001,94637,13,0,13,new.003.006.
2.34,1.8800000000000001,94738,15,0,15,new.003.006.
2.34,2.59,94841,15,0,15,new.003.006.
3.18,2.59,94947,15,0,15,new.003.006.
3.18,3.46,95049,15,0,15,new.003.006.
4.19,3.46,95153,15,0,15,new.003.006.
4.19,4.53,95257,15,0,15,new.003.006.
5.26,4.53,95350,15,0,15,new.003.006.
5.26,5.55,95452,15,0,15,new.003.006.
6.24,5.55,95553,15,0,15,new.003.006.
6.24,6.62,95654,15,0,15,new.003.006.
7.24,6.62,95766,15,0,15,new.003.006.
7.24,7.57,95862,15,0,15,new.003.006.
8.21,7.57,95964,15,0,15,new.003.006.
8.21,8.56,96063,15,0,15,new.003.007.
9.200000000000001,8.56,96165,15,0,15,new.003.007.
9.200000000000001,9.55,96269,15,0,15,new.003.007.
10.17,9.55,96373,15,0,15,new.003.007.
10.17,10.5,96472,15,0,15,new.003.007.
11.13,10.5,96577,15,0,15,new.003.007.
11.13,11.46,96678,15,0,15,new.003.007.
12.120000000000001,11.46,96779,15,0,15,new.003.007.
12.120000000000001,12.42,96875,15,0,15,new.003.007.
13.1,12.42,96984,15,0,15,new.003.007.
13.1,13.41,97082,15,0,15,new.003.007.
14.14,13.41,97186,15,0,15,new.003.007.
15.040000000000001,14.4,97305,15,0,15,new.003.007.
15.040000000000001,15.34,97397,13,0,13,new.003.007.
16.01,15.34,97508,13,0,13,new.003.007.
16.01,16.29,97602,11,13,11,new.003.007.
16.9,17.16,97703,9,11,9,new.003.007.
16.9,17.16,97804,7,9,7,new.003.007.
17.61,17.79,97905,7,7,7,new.003.007.
17.61,17.79,98009,3,3,5,new.003.007.
18.22,18.27,98111,3,3,3,new.003.007.
18.22,18.27,98202,15,0,3,new.003.007.
18.59,18.68,98305,15,0,3,new.003.007.
18.59,18.68,98407,-3,-3,3,new.003.007.
18.78,18.87,98509,-3,-3,3,new.003.007.
18.78,18.87,98614,-5,-5,3,new.003.007.
19.01,19.04,98717,-5,-5,3,new.003.007.
19.01,19.04,98819,-7,-7,3,new.003.007.
19.13,19.11,98923,-9,-9,3,new.003.007.
19.13,19.11,99019,-9,-9,3,new.003.007.
18.580000000000002,19.01,99122,-9,-9,3,new.003.007.
18.580000000000002,19.01,99223,-9,-9,3,new.003.007.
18.66,18.47,99324,-9,-9,0,new.003.007.
18.44,18.47,99427,-9,-9,0,new.003.007.
18.44,17.57,99536,-9,-9,0,new.003.007.
17.830000000000002,17.57,99633,-9,-9,0,new.003.007.
17.830000000000002,16.89,99729,-9,-9,0,new.003.007.
17.03,16.89,99837,-9,-9,0,new.003.007.
17.03,16.21,99940,-9,-9,0,new.003.007.
16.12,16.21,100033,-9,-9,0,new.003.007.
16.12,15.450000000000001,100135,-9,-9,0,new.003.007.
14.92,15.450000000000001,100239,-7,-7,0,new.003.007.
14.92,14.49,100336,-7,-7,0,new.003.007.
14.09,14.49,100449,-5,-5,0,new.003.007.
14.09,13.700000000000001,100603,-5,-5,0,new.003.007.
13.44,13.700000000000001,100653,-5,-5,0,new.003.007.
13.44,13.280000000000001,100845,-3,-5,0,new.003.007.
12.9,13.280000000000001,100948,-3,-3,-3,new.003.007.
12.9,12.67,101053,-5,-3,-5,new.003.007.
12.540000000000001,12.67,101148,-5,-3,-5,new.003.007.
12.540000000000001,12.21,101250,-5,-3,-5,new.003.007.
11.790000000000001,12.21,101351,-5,-3,-5,new.003.007.
11.790000000000001,11.71,101457,-5,-3,-5,new.003.007.
11.370000000000001,11.71,101559,-5,-3,-5,new.003.007.
11.370000000000001,11.120000000000001,101663,-5,-3,-5,new.003.007.
10.53,11.120000000000001,101760,-5,-3,-5,new.003.007.
10.53,10.51,101867,-5,-3,-5,new.003.007.
10.14,10.51,101964,-5,-3,-5,new.003.007.
10.14,9.92,102065,-5,3,-5,new.003.007.
9.49,9.92,102170,-5,3,-5,new.003.007.
9.49,9.31,102267,-5,3,-5,new.003.007.
8.94,9.31,102368,-5,3,-5,new.003.007.
8.94,8.700000000000001,102471,-5,3,-5,new.003.007.
8.32,8.700000000000001,102575,-5,3,-5,new.003.007.
8.32,8.09,102679,-5,3,-5,new.003.007.
7.69,8.09,102771,-5,3,-5,new.003.007.
7.69,7.48,102873,-5,5,-5,new.003.007.
7.07,7.48,102976,-5,5,-5,new.003.007.
7.07,6.87,103078,-5,5,-5,new.003.007.
6.47,6.87,103180,-5,5,-5,new.003.007.
6.47,6.2700000000000005,103281,-5,7,-5,new.003.007.
5.79,6.2700000000000005,103384,-5,7,-5,new.003.007.
5.79,5.62,103485,-5,7,-5,new.003.007.
5.13,5.62,103587,-5,7,-5,new.003.007.
5.13,4.93,103689,-3,9,-3,new.003.007.
4.47,4.3100000000000005,103791,15,9,0,new.003.007.
4.47,4.3100000000000005,103894,15,9,0,new.003.007.
3.8200000000000003,3.66,103997,15,11,0,new.003.007.
3.8200000000000003,3.66,104100,15,13,0,new.003.007.
3.31,3.24,104204,15,13,0,new.003.007.
3.31,3.24,104305,15,0,0,new.003.007.
3.37,2.79,104406,15,0,0,new.003.007.
3.37,2.79,104508,15,0,0,new.003.007.
2.71,2.92,104602,15,0,0,new.003.007.
2.71,2.92,104714,15,0,0,new.003.007.
2.69,2.52,104806,15,0,0,new.003.007.
2.69,2.52,104919,15,0,0,new.003.007.
2.41,2.4,105012,15,0,0,new.003.007.
2.41,2.4,105114,15,0,0,new.003.007.
2.41,2.29,105219,15,0,0,new.003.007.
2.41,2.29,105314,15,0,0,new.003.007.
2.05,1.98,105422,15,0,0,new.003.007.
2.05,1.98,105518,15,0,0,new.003.007.
1.8800000000000001,1.85,105622,15,0,0,new.003.007.
1.8800000000000001,1.85,105717,15,0,0,new.003.007.
1.75,1.67,105820,15,0,0,new.003.007.
1.58,1.67,105922,-3,0,-3,new.003.007.
1.32,1.48,106043,-7,0,-7,new.003.007.
1.32,1.28,106144,-9,0,-9,new.003.008.
1.1500000000000001,1.28,106252,-9,0,-9,new.003.008.
1.1500000000000001,1.01,106344,-9,0,-9,new.003.008.
0.55,1.01,106446,-9,0,-9,new.003.008.
0.55,0.86,106547,-9,0,-9,new.003.008.
0.55,0.86,106648,-9,0,-9,new.003.008.
0.55,0.4,106751,-9,0,-9,new.003.008.
0.0,0.4,106845,-9,0,-9,new.003.008.
0.0,0.0,106946,-9,0,-9,new.003.008.
0.13,0.0,107048,-9,0,-9,new.003.008.
0.13,0.0,107150,-9,0,-9,new.003.008.
0.0,0.0,107252,-9,0,-9,new.003.008.
0.0,0.18,107359,-9,0,-9,new.003.008.
0.0,0.18,107458,-9,0,-9,new.003.008.
0.0,0.0,107552,-9,0,-9,new.003.008.
0.0,0.0,107654,-9,0,-9,new.003.008.
0.0,0.0,107757,-9,0,-9,new.003.008.
0.0,0.0,107864,-9,0,-9,new.003.008.
0.0,0.0,107966,-7,0,-7,new.003.008.
0.0,0.0,108067,-5,0,-5,new.003.008.
0.0,0.0,108161,-5,0,-5,new.003.008.
0.0,0.0,108265,-3,0,-3,new.003.008.
0.0,0.0,108371,15,0,0,new.003.008.
0.0,0.0,108473,15,0,0,new.003.008.
0.0,0.0,108574,15,0,0,new.003.008.
0.0,0.0,108671,15,0,0,new.003.008.
0.0,0.0,108772,15,0,0,new.003.008.
0.0,0.0,108876,15,0,0,new.003.008.
0.0,0.0,108979,15,0,0,new.003.008.
0.0,0.0,109141,15,0,0,new.003.008.
0.0,0.0,109185,15,0,0,new.003.008.
0.0,0.0,109380,15,0,0,new.003.008.
0.0,0.0,109483,15,0,0,new.003.008.
0.0,0.0,109584,15,0,0,new.003.008.
0.0,0.0,109687,15,0,0,new.003.008.
0.0,0.0,109788,15,0,0,new.003.008.
0.0,0.0,109900,15,0,0,new.003.008.
0.0,0.0,109993,15,0,0,new.003.008.
0.0,0.0,110096,15,0,0,new.003.008.
0.0,0.0,110197,3,0,3,new.003.008.
0.0,0.0,110303,3,0,3,new.003.008.
0.0,0.0,110399,3,0,3,new.003.008.
0.0,0.0,110500,3,0,3,new.003.008.
0.0,0.0,110601,3,0,3,new.003.008.
0.0,0.0,110708,3,0,3,new.003.008.
0.0,0.0,110810,3,0,3,new.003.008.
0.0,0.0,110916,3,0,3,new.003.008.
0.0,0.0,111010,3,0,3,new.003.008.
0.0,0.0,111113,3,0,3,new.003.008.
0.0,0.0,111216,3,0,3,new.003.008.
0.0,0.0,111319,3,0,3,new.003.008.
0.0,0.14,111421,3,0,3,new.003.008.
0.0,0.14,111523,3,0,3,new.003.008.
0.24,0.4,111626,3,0,3,new.003.008.
0.5,0.4,111729,15,0,0,new.003.008.
0.5,0.66,111820,15,0,0,new.003.008.
0.5700000000000001,0.66,111922,15,0,0,new.003.008.
0.5700000000000001,0.74,112024,15,0,0,new.003.008.
0.6,0.74,112128,15,0,0,new.003.008.
0.6,0.32,112232,15,0,0,new.003.008.
0.73,0.32,112334,15,0,0,new.003.008.
0.73,0.44,112429,15,0,0,new.003.008.
0.32,0.44,112540,15,0,0,new.003.008.
0.32,0.33,112637,15,0,0,new.003.008.
0.19,0.33,112740,15,0,0,new.003.008.
0.19,0.23,112844,15,0,0,new.003.008.
0.0,0.23,112940,3,0,3,new.003.008.
0.0,0.0,113047,3,0,3,new.003.008.
0.0,0.0,113152,3,0,3,new.003.008.
0.0,0.0,113248,3,0,3,new.003.008.
0.17,0.0,113350,3,0,3,new.003.008.
0.17,0.19,113452,3,0,3,new.003.008.
0.25,0.19,113553,3,0,3,new.003.008.
0.25,0.24,113656,3,0,3,new.003.008.
0.25,0.24,113759,3,0,3,new.003.008.
0.25,0.23,113860,-15,0,3,new.003.008.
0.14,0.23,113963,-15,-15,5,new.003.008.
0.14,0.0,114055,-15,-15,7,new.003.008.
0.0,0.0,114157,-15,-15,7,new.003.008.
0.0,0.0,114264,-15,-15,7,new.003.008.
0.0,0.0,114377,-15,-15,7,new.003.008.
0.0,0.0,114483,-15,-15,7,new.003.008.
0.0,0.0,114585,-15,-15,7,new.003.008.
0.0,0.0,114687,-15,-15,7,new.003.008.
0.0,0.0,114785,-15,-15,9,new.003.008.
0.0,0.0,114886,-15,-15,11,new.003.008.
0.0,0.0,114979,-15,-15,11,new.003.008.
0.0,0.0,115083,-15,-15,11,new.003.008.
0.0,0.0,115185,-15,-15,11,new.003.008.
0.0,0.0,115289,-15,-15,11,new.003.008.
0.0,0.0,115390,-15,-15,11,new.003.008.
0.0,0.0,115494,-15,-15,9,new.003.008.
0.0,0.0,115588,-15,-15,9,new.003.008.
0.0,0.0,115694,-15,-15,7,new.003.008.
0.0,0.0,115796,-15,-15,5,new.003.008.
0.0,0.0,115894,-15,-15,0,new.003.008.
0.0,0.0,115996,-15,-15,0,new.003.008.
0.0,0.0,116101,-15,-15,0,new.003.009.
0.0,0.0,116215,-15,-15,3,new.003.009.
0.0,0.0,116372,-15,-15,3,new.003.009.
0.0,0.0,116403,-15,-15,5,new.003.009.
0.0,0.0,116498,-15,-15,5,new.003.009.
0.0,0.0,116600,-15,-15,5,new.003.009.
0.0,0.0,116707,-15,-15,7,new.003.009.
0.0,0.0,116801,15,0,9,new.003.009.
0.0,0.0,116904,15,0,9,new.003.009.
0.0,0.0,117006,15,0,9,new.003.009.
0.0,0.0,117108,15,0,9,new.003.009.
0.0,0.0,117209,15,0,9,new.003.009.
0.0,0.0,117310,15,0,9,new.003.009.
0.0,0.0,117411,15,0,7,new.003.009.
0.0,0.0,117513,15,0,0,new.003.009.
0.0,0.0,117615,-7,0,-7,new.003.009.
0.0,0.0,117825,-9,0,-9,new.003.009.
0.0,0.0,117919,15,0,0,new.003.009.
0.0,0.0,118023,15,0,5,new.003.009.
0.0,0.0,118124,15,0,7,new.003.009.
0.0,0.0,118222,7,0,7,new.003.009.
0.0,0.0,118330,7,0,7,new.003.009.
0.0,0.0,118427,7,0,7,new.003.009.
0.0,0.0,118532,7,0,7,new.003.009.
0.0,0.0,118646,7,0,7,new.003.009.
0.0,0.0,118738,7,0,7,new.003.009.
0.0,0.0,118842,7,0,7,new.003.009.
0.0,0.0,118933,7,0,7,new.003.009.
0.0,0.0,119035,9,0,9,new.003.009.
0.0,0.0,119148,9,0,9,new.003.009.
0.0,0.0,119241,9,0,9,new.003.009.
0.37,0.0,119343,9,0,9,new.003.009.
0.37,0.5,119446,9,0,9,new.003.009.
1.1,0.5,119549,9,0,9,new.003.009.
1.1,1.3,119651,9,0,9,new.003.009.
1.78,1.3,119754,9,0,9,new.003.009.
1.78,1.98,119856,9,0,9,new.003.009.
2.38,1.98,119958,9,0,9,new.003.009.
2.38,2.5100000000000002,120060,9,0,9,new.003.009.
3.0300000000000002,2.5100000000000002,120161,9,0,9,new.003.009.
3.0300000000000002,3.13,120263,9,0,9,new.003.009.
3.58,3.13,120365,9,0,9,new.003.009.
3.58,3.74,120457,9,0,9,new.003.009.
4.17,3.74,120559,9,0,9,new.003.009.
4.17,4.38,120670,9,0,9,new.003.009.
4.75,4.38,120762,9,0,9,new.003.009.
4.75,4.9,120865,9,0,9,new.003.009.
5.38,4.9,120976,9,0,9,new.003.009.
5.38,5.48,121073,9,0,9,new.003.009.
5.94,5.48,121176,9,0,9,new.003.009.
5.94,6.08,121278,7,0,7,new.003.009.
6.57,6.08,121383,7,0,7,new.003.009.
6.57,6.68,121486,5,0,5,new.003.009.
7.11,6.68,121579,3,0,3,new.003.009.
7.11,7.18,121686,3,0,3,new.003.009.
7.46,7.18,121787,3,0,3,new.003.009.
7.46,7.48,121889,3,0,3,new.003.009.
7.72,7.66,121991,3,0,3,new.003.009.
7.72,7.66,122094,3,0,3,new.003.009.
7.76,7.71,122190,3,0,3,new.003.009.
7.76,7.71,122295,3,0,3,new.003.009.
7.79,7.74,122399,3,0,3,new.003.009.
7.79,7.74,122500,3,0,3,new.003.009.
7.86,7.8,122603,3,0,3,new.003.009.
7.86,7.8,122705,3,0,3,new.003.009.
7.930000000000001,7.86,122807,3,0,3,new.003.009.
7.930000000000001,7.86,122901,5,0,5,new.003.009.
8.02,7.96,123033,7,0,7,new.003.009.
8.13,8.120000000000001,123128,7,0,7,new.003.009.
8.13,8.120000000000001,123220,9,0,9,new.003.009.
8.51,8.52,123326,9,0,9,new.003.009.
8.51,8.52,123423,9,0,9,new.003.009.
9.07,9.11,123530,9,0,9,new.003.009.
9.700000000000001,9.11,123639,9,0,9,new.003.009.
9.700000000000001,9.75,123732,7,0,7,new.003.009.
10.22,9.75,123826,5,0,5,new.003.009.
10.22,10.27,123927,3,0,3,new.003.009.
10.53,10.27,124034,3,0,3,new.003.009.
10.53,10.48,124128,3,0,3,new.003.009.
10.700000000000001,10.48,124229,3,0,3,new.003.009.
10.700000000000001,10.57,124330,3,0,3,new.003.009.
10.620000000000001,10.57,124435,3,0,3,new.003.009.
10.620000000000001,10.58,124538,3,0,3,new.003.009.
10.49,10.58,124634,3,0,3,new.003.009.
10.49,10.52,124747,3,0,3,new.003.009.
10.44,10.52,124839,3,0,3,new.003.009.
10.44,10.46,124950,3,0,3,new.003.009.
10.47,10.46,125044,3,0,3,new.003.009.
10.47,10.43,125147,3,0,3,new.003.009.
10.32,10.43,125249,3,0,3,new.003.009.
10.32,10.43,125354,3,0,3,new.003.009.
10.31,10.43,125458,3,0,3,new.003.009.
10.31,10.450000000000001,125560,3,0,3,new.003.009.
10.33,10.450000000000001,125663,3,0,3,new.003.009.
10.33,10.41,125757,3,0,3,new.003.009.
10.27,10.41,125962,3,0,3,new.003.009.
10.27,10.4,126065,3,0,3,new.003.009.
10.26,10.4,126168,3,0,3,new.003.010.
10.26,10.35,126271,3,0,3,new.003.010.
10.21,10.35,126373,3,0,3,new.003.010.
10.21,10.39,126466,3,0,3,new.003.010.
10.21,10.39,126588,3,0,3,new.003.010.
10.21,10.4,126676,3,0,3,new.003.010.
10.22,10.4,126777,3,0,3,new.003.010.
10.22,10.36,126878,3,0,3,new.003.010.
10.25,10.36,126981,3,0,3,new.003.010.
10.25,10.38,127084,3,0,3,new.003.010.
10.27,10.38,127187,15,0,0,new.003.010.
10.27,10.370000000000001,127289,15,0,0,new.003.010.
10.25,10.27,127391,15,0,0,new.003.010.
10.25,10.27,127484,15,0,0,new.003.010.
10.1,10.15,127589,15,0,0,new.003.010.
10.1,10.15,127694,15,0,0,new.003.010.
9.46,9.83,127797,15,0,0,new.003.010.
9.46,9.83,127897,15,0,0,new.003.010.
9.57,9.200000000000001,127993,15,0,0,new.003.010.
9.57,9.200000000000001,128102,15,0,0,new.003.010.
8.8,8.89,128204,15,0,0,new.003.010.
8.8,8.89,128306,15,0,0,new.003.010.
8.68,8.57,128400,15,0,0,new.003.010.
8.68,8.57,128506,15,0,3,new.003.010.
8.68,8.120000000000001,128610,3,0,3,new.003.010.
8.68,8.120000000000001,128705,3,0,3,new.003.010.
7.79,7.68,128807,3,0,3,new.003.010.
7.79,7.68,128909,3,0,3,new.003.010.
7.2700000000000005,7.38,129012,3,0,3,new.003.010.
7.2700000000000005,7.38,129114,3,0,3,new.003.010.
7.0200000000000005,7.1000000000000005,129216,5,0,5,new.003.010.
7.0200000000000005,7.1000000000000005,129319,7,0,7,new.003.010.
6.7,6.7700000000000005,129422,7,0,7,new.003.010.
6.69,6.7700000000000005,129524,7,0,7,new.003.010.
6.69,6.7,129625,7,0,7,new.003.010.
6.65,6.7,129727,7,0,7,new.003.010.
6.65,6.73,129832,7,0,7,new.003.010.
6.83,6.73,129923,7,0,7,new.003.010.
6.83,6.95,130027,7,0,7,new.003.010.
7.08,6.95,130131,7,0,7,new.003.010.
7.08,7.22,130233,7,0,7,new.003.010.
7.38,7.22,130338,7,0,7,new.003.010.
7.38,7.45,130441,7,0,7,new.003.010.
7.66,7.45,130543,7,0,7,new.003.010.
7.66,7.890000000000001,130644,7,0,7,new.003.010.
7.98,7.890000000000001,130744,7,0,7,new.003.010.
7.98,7.95,130848,7,0,7,new.003.010.
8.15,8.27,130960,7,0,7,new.003.010.
8.49,8.27,131059,7,0,7,new.003.010.
8.49,8.27,131161,7,0,7,new.003.010.
8.76,8.27,131264,7,0,7,new.003.010.
8.76,8.96,131369,7,0,7,new.003.010.
9.120000000000001,8.96,131472,7,0,7,new.003.010.
9.120000000000001,9.24,131566,7,0,7,new.003.010.
9.49,9.24,131669,7,0,7,new.003.010.
9.49,9.620000000000001,131775,7,0,7,new.003.010.
9.81,9.620000000000001,131875,7,0,7,new.003.010.
9.81,10.0,131979,7,0,7,new.003.010.
10.1,10.0,132071,7,0,7,new.003.010.
10.1,10.23,132174,7,0,7,new.003.010.
10.43,10.23,132279,7,0,7,new.003.010.
10.43,10.66,132380,7,0,7,new.003.010.
10.82,10.66,132482,7,0,7,new.003.010.
10.82,11.05,132578,7,0,7,new.003.010.
11.11,11.05,132684,7,0,7,new.003.010.
11.11,11.46,132785,7,0,7,new.003.010.
11.49,11.46,132886,7,0,7,new.003.010.
11.49,11.71,132990,7,0,7,new.003.010.
11.91,12.17,133091,7,0,7,new.003.010.
11.91,12.17,133185,7,0,7,new.003.010.
12.3,12.73,133286,7,0,7,new.003.010.
12.3,12.73,133394,7,0,7,new.003.010.
12.76,12.950000000000001,133496,7,0,7,new.003.010.
12.76,12.950000000000001,133599,7,0,7,new.003.010.
13.34,13.4,133700,7,0,7,new.003.010.
13.34,13.4,133903,7,0,7,new.003.010.
13.56,13.77,134007,7,0,7,new.003.010.
13.56,13.77,134102,7,0,7,new.003.010.
14.08,14.280000000000001,134205,7,0,7,new.003.010.
14.08,14.280000000000001,134307,7,0,7,new.003.010.
14.48,14.620000000000001,134409,7,0,7,new.003.010.
14.48,14.620000000000001,134511,7,0,7,new.003.010.
15.07,15.09,134610,7,0,7,new.003.010.
15.07,15.09,134713,7,0,7,new.003.010.
15.38,15.52,134818,7,0,7,new.003.010.
15.38,15.52,134913,7,0,7,new.003.010.
15.84,16.1,135014,7,0,7,new.003.010.
16.29,16.1,135115,7,0,7,new.003.010.
16.29,16.61,135218,7,0,7,new.003.010.
16.61,16.61,135321,7,0,7,new.003.010.
16.61,17.19,135422,7,0,7,new.003.010.
17.32,17.19,135524,7,0,7,new.003.010.
17.32,17.73,135626,7,0,7,new.003.010.
17.98,17.73,135733,7,0,7,new.003.010.
17.98,18.21,135836,7,0,7,new.003.010.
18.59,18.21,135937,7,0,7,new.003.010.
18.59,18.740000000000002,136030,7,0,7,new.003.010.
19.21,18.740000000000002,136138,7,0,7,new.003.011.
19.21,19.42,136245,7,0,7,new.003.011.
19.88,19.42,136338,7,0,7,new.003.011.
19.88,19.96,136440,7,0,7,new.003.011.
20.38,19.96,136542,7,0,7,new.003.011.
20.38,20.68,136644,7,0,7,new.003.011.
21.080000000000002,20.68,136747,7,0,7,new.003.011.
21.080000000000002,21.21,136849,7,0,7,new.003.011.
22.16,21.21,136951,7,0,7,new.003.011.
22.16,21.740000000000002,137053,7,0,7,new.003.011.
22.46,21.740000000000002,137156,7,0,7,new.003.011.
22.46,22.41,137257,7,0,7,new.003.011.
23.14,22.41,137361,7,0,7,new.003.011.
23.14,23.17,137460,7,0,7,new.003.011.
23.79,23.17,137563,7,0,7,new.003.011.
23.79,24.18,137666,7,0,7,new.003.011.
24.44,24.18,137768,7,0,7,new.003.011.
24.44,24.68,137869,7,0,7,new.003.011.
25.11,24.68,137966,7,0,7,new.003.011.
25.11,25.28,138068,7,0,7,new.003.011.
25.79,25.28,138170,7,0,7,new.003.011.
25.79,26.03,138271,7,0,7,new.003.011.
26.5,26.03,138373,7,0,7,new.003.011.
26.5,26.67,138485,7,0,7,new.003.011.
27.25,26.67,138578,7,0,7,new.003.011.
27.25,27.53,138681,7,0,7,new.003.011.
27.97,28.12,138793,7,0,7,new.003.011.
28.650000000000002,28.73,138905,7,0,7,new.003.011.
28.650000000000002,28.73,138997,7,0,7,new.003.011.
29.21,29.37,139106,7,0,7,new.003.011.
29.21,29.37,139206,7,0,7,new.003.011.
29.830000000000002,30.080000000000002,139304,7,0,7,new.003.011.
29.830000000000002,30.080000000000002,139405,7,0,7,new.003.011.
30.560000000000002,30.93,139501,7,0,7,new.003.011.
30.560000000000002,30.93,139603,7,0,7,new.003.011.
31.220000000000002,31.6,139705,7,0,7,new.003.011.
31.220000000000002,31.6,139806,7,0,7,new.003.011.
32.160000000000004,32.24,139902,7,0,7,new.003.011.
32.160000000000004,32.24,140001,7,0,7,new.003.011.
32.76,32.95,140106,7,0,7,new.003.011.
32.76,32.95,140210,7,0,7,new.003.011.
33.42,33.53,140306,5,0,5,new.003.011.
33.42,33.53,140408,3,0,3,new.003.011.
34.12,34.18,140509,3,0,3,new.003.011.
34.12,34.18,140611,3,0,3,new.003.011.
34.52,34.71,140715,3,0,3,new.003.011.
34.52,34.71,140816,3,0,3,new.003.011.
34.81,34.86,140921,3,0,3,new.003.011.
35.160000000000004,34.86,141022,3,0,3,new.003.011.
35.160000000000004,35.15,141125,3,0,3,new.003.011.
35.44,35.15,141219,3,0,3,new.003.011.
35.44,35.46,141323,3,0,3,new.003.011.
35.68,35.46,141427,3,0,3,new.003.011.
35.68,35.77,141529,3,0,3,new.003.011.
36.050000000000004,35.77,141630,3,0,3,new.003.011.
36.050000000000004,36.04,141732,3,0,3,new.003.011.
36.38,36.04,141833,3,0,3,new.003.011.
36.38,36.39,141934,3,0,3,new.003.011.
36.71,36.39,142036,3,0,3,new.003.011.
36.71,36.76,142144,3,0,3,new.003.011.
36.96,36.76,142299,3,0,3,new.003.011.
36.96,36.99,142346,3,0,3,new.003.011.
37.18,36.99,142540,3,0,3,new.003.011.
37.18,37.31,142647,3,0,3,new.003.011.
37.62,37.31,142740,3,0,3,new.003.011.
37.62,37.62,142852,3,0,3,new.003.011.
38.02,37.62,142945,3,0,3,new.003.011.
38.02,38.02,143047,3,0,3,new.003.011.
38.21,38.02,143149,3,0,3,new.003.011.
38.21,38.33,143251,3,0,3,new.003.011.
38.57,38.33,143357,3,0,3,new.003.011.
38.57,38.58,143458,3,0,3,new.003.011.
38.85,38.58,143561,3,0,3,new.003.011.
38.85,38.9,143663,3,0,3,new.003.011.
39.31,38.9,143764,3,0,3,new.003.011.
39.31,39.34,143867,3,0,3,new.003.011.
39.53,39.34,143973,15,0,0,new.003.011.
39.53,39.57,144064,15,0,0,new.003.011.
39.95,39.57,144166,15,0,0,new.003.011.
39.95,39.88,144272,15,0,0,new.003.011.
40.14,39.88,144370,15,0,0,new.003.011.
40.14,40.13,144476,15,0,0,new.003.011.
40.25,40.13,144578,15,0,0,new.003.011.
40.25,40.15,144671,15,0,0,new.003.011.
39.730000000000004,40.15,144782,15,0,0,new.003.011.
39.730000000000004,39.92,144883,15,0,0,new.003.011.
40.08,39.92,144985,15,0,0,new.003.011.
40.08,40.0,145087,15,0,0,new.003.011.
39.78,39.89,145178,15,0,0,new.003.011.
39.78,39.89,145289,15,0,0,new.003.011.
39.93,39.87,145385,15,0,0,new.003.011.
39.93,39.87,145489,-3,0,-3,new.003.011.
39.96,39.85,145591,-5,0,-5,new.003.011.
39.96,39.85,145687,-5,0,-5,new.003.011.
39.89,39.79,145789,-7,0,-7,new.003.011.
39.89,39.79,145900,-7,0,-7,new.003.011.
39.77,39.6,145992,-7,0,-7,new.003.011.
39.77,39.6,146114,-7,0,-7,new.003.012.
39.64,39.49,146206,-7,0,-7,new.003.012.
39.64,39.49,146309,-7,0,-7,new.003.012.
39.27,39.14,146411,-7,0,-7,new.003.012.
39.27,39.14,146505,-7,0,-7,new.003.012.
38.75,38.59,146607,-7,0,-7,new.003.012.
38.75,38.59,146712,-7,0,-7,new.003.012.
38.38,38.22,146813,-7,0,-7,new.003.012.
38.38,38.22,146914,-7,0,-7,new.003.012.
37.95,37.800000000000004,147016,-5,0,-5,new.003.012.
37.28,37.800000000000004,147117,-5,0,-5,new.003.012.
37.28,37.34,147219,-3,0,-3,new.003.012.
37.15,37.34,147318,15,0,0,new.003.012.
37.15,36.96,147425,15,0,0,new.003.012.
36.94,36.96,147534,15,0,0,new.003.012.
36.94,36.74,147626,15,0,0,new.003.012.
36.84,36.74,147728,15,0,0,new.003.012.
36.800000000000004,36.69,147850,15,0,0,new.003.012.
36.800000000000004,36.69,147947,3,0,3,new.003.012.
